x [mm];y [mm];z [mm];z-displacement [mm]
333.862;-231.139;0;0
335.397;-231.139;0;0
336.933;-231.139;0;0
338.468;-231.139;0;0
340.004;-231.139;0;0
341.539;-231.139;0;0
343.075;-231.139;0;0
344.61;-231.139;0;0
346.146;-231.139;0;0
347.681;-231.139;0;0
-258.841;-232.674;0;0
-257.305;-232.674;0;0
-255.77;-232.674;0;0
-254.234;-232.674;0;0
-252.699;-232.674;0;0
-251.163;-232.674;0;0
-249.628;-232.674;0;0
-248.092;-232.674;0;0
-246.557;-232.674;0;0
-245.021;-232.674;0;0
-243.486;-232.674;0;0
-241.95;-232.674;0;0
-240.415;-232.674;0;0
-238.879;-232.674;0;0
-237.344;-232.674;0;0
-235.808;-232.674;0;0
-234.273;-232.674;0;0
-232.737;-232.674;0;0
-231.202;-232.674;0;0
-229.666;-232.674;0;0
-228.131;-232.674;0;0
-226.595;-232.674;0;0
-225.06;-232.674;0;0
-223.524;-232.674;0;0
-221.989;-232.674;0;0
-220.453;-232.674;0;0
-218.918;-232.674;0;0
-217.382;-232.674;0;0
-215.847;-232.674;0;0
-214.311;-232.674;0;0
-212.776;-232.674;0;0
-211.24;-232.674;0;0
-209.705;-232.674;0;0
-208.169;-232.674;0;0
-206.634;-232.674;0;0
-205.098;-232.674;0;0
-203.563;-232.674;0;0
-202.027;-232.674;0;0
-200.492;-232.674;0;0
-198.956;-232.674;0;0
-197.421;-232.674;0;0
-195.885;-232.674;0;0
-194.35;-232.674;0;0
-192.814;-232.674;0;0
-191.279;-232.674;0;0
-189.743;-232.674;0;0
-188.208;-232.674;0;0
-186.672;-232.674;0;0
-185.137;-232.674;0;0
-183.601;-232.674;0;0
-182.066;-232.674;0;0
-180.53;-232.674;0;0
-178.995;-232.674;0;0
-177.459;-232.674;0;0
-175.924;-232.674;0;0
-174.388;-232.674;0;0
-172.853;-232.674;0;0
-171.317;-232.674;0;0
-169.782;-232.674;0;0
-168.246;-232.674;0;0
-166.711;-232.674;0;0
-165.175;-232.674;0;0
-163.64;-232.674;0;0
-162.104;-232.674;0;0
-160.569;-232.674;0;0
-159.033;-232.674;0;0
-157.498;-232.674;0;0
-155.962;-232.674;0;0
-154.427;-232.674;0;0
-152.891;-232.674;0;0
-151.356;-232.674;0;0
-149.821;-232.674;0;0
-148.285;-232.674;0;0
-146.75;-232.674;0;0
-145.214;-232.674;0;0
-143.679;-232.674;0;0
-142.143;-232.674;0;0
-140.608;-232.674;0;0
-139.072;-232.674;0;0
-137.537;-232.674;0;0
-136.001;-232.674;0;0
-134.466;-232.674;0;0
-132.93;-232.674;0;0
-131.395;-232.674;0;0
-129.859;-232.674;0;0
-128.324;-232.674;0;0
-126.788;-232.674;0;0
-125.253;-232.674;0;0
-123.717;-232.674;0;0
-122.182;-232.674;0;0
-120.646;-232.674;0;0
-119.111;-232.674;0;0
-117.575;-232.674;0;0
-116.04;-232.674;0;0
-114.504;-232.674;0;0
-112.969;-232.674;0;0
-111.433;-232.674;0;0
-109.898;-232.674;0;0
-108.362;-232.674;0;0
-106.827;-232.674;0;0
-105.291;-232.674;0;0
-103.756;-232.674;0;0
-102.22;-232.674;0;0
-100.685;-232.674;0;0
-99.149;-232.674;0;0
-97.6135;-232.674;0;0
-96.078;-232.674;0;0
-94.5425;-232.674;0;0
-93.007;-232.674;0;0
-91.4715;-232.674;0;0
-89.936;-232.674;0;0
-88.4005;-232.674;0;0
-86.865;-232.674;0;0
-85.3295;-232.674;0;0
-83.794;-232.674;0;0
-82.2585;-232.674;0;0
-80.723;-232.674;0;0
-79.1875;-232.674;0;0
-77.652;-232.674;0;0
-76.1165;-232.674;0;0
-74.581;-232.674;0;0
-73.0456;-232.674;0;0
-71.5101;-232.674;0;0
-69.9746;-232.674;0;0
-68.4391;-232.674;0;0
-66.9036;-232.674;0;0
-65.3681;-232.674;0;0
-63.8326;-232.674;0;0
-62.2971;-232.674;0;0
-60.7616;-232.674;0;0
-59.2261;-232.674;0;0
-57.6906;-232.674;0;0
-56.1551;-232.674;0;0
-54.6196;-232.674;0;0
-53.0841;-232.674;0;0
-51.5486;-232.674;0;0
-50.0131;-232.674;0;0
-48.4776;-232.674;0;0
-46.9421;-232.674;0;0
-45.4066;-232.674;0;0
-43.8711;-232.674;0;0
-42.3356;-232.674;0;0
-40.8001;-232.674;0;0
-39.2646;-232.674;0;0
-37.7291;-232.674;0;0
-36.1936;-232.674;0;0
-34.6581;-232.674;0;0
-33.1226;-232.674;0;0
-31.5871;-232.674;0;0
-30.0516;-232.674;0;0
-28.5161;-232.674;0;0
-26.9806;-232.674;0;0
-25.4451;-232.674;0;0
-23.9096;-232.674;0;0
-22.3741;-232.674;0;0
-20.8386;-232.674;0;0
-19.3031;-232.674;0;0
-17.7676;-232.674;0;0
-16.2321;-232.674;0;0
-14.6966;-232.674;0;0
-13.1611;-232.674;0;0
-11.6256;-232.674;0;0
-10.0901;-232.674;0;0
-8.55459;-232.674;0;0
-7.01909;-232.674;0;0
-5.48359;-232.674;0;0
-3.9481;-232.674;0;0
-2.4126;-232.674;0;0
-0.877097;-232.674;0;0
0.658402;-232.674;0;0
2.1939;-232.674;0;0
3.7294;-232.674;0;0
5.2649;-232.674;0;0
6.8004;-232.674;0;0
8.3359;-232.674;0;0
9.8714;-232.674;0;0
11.4069;-232.674;0;0
12.9424;-232.674;0;0
14.4779;-232.674;0;0
16.0134;-232.674;0;0
17.5489;-232.674;0;0
19.0844;-232.674;0;0
20.6199;-232.674;0;0
22.1554;-232.674;0;0
23.6909;-232.674;0;0
25.2264;-232.674;0;0
26.7619;-232.674;0;0
28.2974;-232.674;0;0
29.8329;-232.674;0;0
31.3684;-232.674;0;0
32.9039;-232.674;0;0
34.4394;-232.674;0;0
35.9749;-232.674;0;0
37.5104;-232.674;0;0
39.0459;-232.674;0;0
40.5814;-232.674;0;0
42.1169;-232.674;0;0
43.6524;-232.674;0;0
45.1879;-232.674;0;0
46.7234;-232.674;0;0
48.2589;-232.674;0;0
49.7944;-232.674;0;0
51.3299;-232.674;0;0
52.8654;-232.674;0;0
54.4009;-232.674;0;0
55.9364;-232.674;0;0
57.4719;-232.674;0;0
59.0074;-232.674;0;0
60.5429;-232.674;0;0
62.0784;-232.674;0;0
63.6139;-232.674;0;0
65.1494;-232.674;0;0
66.6849;-232.674;0;0
68.2204;-232.674;0;0
69.7559;-232.674;0;0
71.2914;-232.674;0;0
72.8269;-232.674;0;0
74.3624;-232.674;0;0
75.8979;-232.674;0;0
77.4334;-232.674;0;0
78.9689;-232.674;0;0
80.5043;-232.674;0;0
82.0398;-232.674;0;0
83.5753;-232.674;0;0
85.1108;-232.674;0;0
86.6463;-232.674;0;0
88.1818;-232.674;0;0
89.7173;-232.674;0;0
91.2528;-232.674;0;0
92.7883;-232.674;0;0
94.3238;-232.674;0;0
95.8593;-232.674;0;0
97.3948;-232.674;0;0
98.9303;-232.674;0;0
100.466;-232.674;0;0
102.001;-232.674;0;0
103.537;-232.674;0;0
105.072;-232.674;0;0
106.608;-232.674;0;0
108.143;-232.674;0;0
109.679;-232.674;0;0
111.214;-232.674;0;0
112.75;-232.674;0;0
114.285;-232.674;0;0
115.821;-232.674;0;0
117.356;-232.674;0;0
118.892;-232.674;0;0
120.427;-232.674;0;0
121.963;-232.674;0;0
123.498;-232.674;0;0
125.034;-232.674;0;0
126.569;-232.674;0;0
128.105;-232.674;0;0
129.64;-232.674;0;0
131.176;-232.674;0;0
132.711;-232.674;0;0
134.247;-232.674;0;0
135.782;-232.674;0;0
137.318;-232.674;0;0
138.853;-232.674;0;0
140.389;-232.674;0;0
141.924;-232.674;0;0
143.46;-232.674;0;0
144.995;-232.674;0;0
146.531;-232.674;0;0
148.066;-232.674;0;0
149.602;-232.674;0;0
151.137;-232.674;0;0
152.673;-232.674;0;0
154.208;-232.674;0;0
155.744;-232.674;0;0
157.279;-232.674;0;0
158.815;-232.674;0;0
160.35;-232.674;0;0
161.886;-232.674;0;0
163.421;-232.674;0;0
164.957;-232.674;0;0
166.492;-232.674;0;0
168.028;-232.674;0;0
169.563;-232.674;0;0
171.099;-232.674;0;0
172.634;-232.674;0;0
174.17;-232.674;0;0
175.705;-232.674;0;0
177.241;-232.674;0;0
178.776;-232.674;0;0
180.312;-232.674;0;0
181.847;-232.674;0;0
183.383;-232.674;0;0
184.918;-232.674;0;0
186.454;-232.674;0;0
187.989;-232.674;0;0
189.525;-232.674;0;0
191.06;-232.674;0;0
192.596;-232.674;0;0
194.131;-232.674;0;0
195.667;-232.674;0;0
197.202;-232.674;0;0
198.738;-232.674;0;0
200.273;-232.674;0;0
201.809;-232.674;0;0
203.344;-232.674;0;0
204.88;-232.674;0;0
206.415;-232.674;0;0
207.951;-232.674;0;0
209.486;-232.674;0;0
211.022;-232.674;0;0
212.557;-232.674;0;0
214.093;-232.674;0;0
215.628;-232.674;0;0
217.164;-232.674;0;0
218.699;-232.674;0;0
220.235;-232.674;0;0
221.77;-232.674;0;0
223.306;-232.674;0;0
224.841;-232.674;0;0
226.377;-232.674;0;0
227.912;-232.674;0;0
229.448;-232.674;0;0
230.983;-232.674;0;0
232.519;-232.674;0;0
234.054;-232.674;0;0
235.59;-232.674;0;0
237.125;-232.674;0;0
238.661;-232.674;0;0
240.196;-232.674;0;0
241.732;-232.674;0;0
243.267;-232.674;0;0
244.803;-232.674;0;0
246.338;-232.674;0;0
247.874;-232.674;0;0
249.409;-232.674;0;0
250.945;-232.674;0;0
252.48;-232.674;0;0
254.016;-232.674;0;0
255.551;-232.674;0;0
257.087;-232.674;0;0
258.622;-232.674;0;0
260.158;-232.674;0;0
261.693;-232.674;0;0
263.229;-232.674;0;0
264.764;-232.674;0;0
266.3;-232.674;0;0
267.835;-232.674;0;0
269.371;-232.674;0;0
270.906;-232.674;0;0
272.442;-232.674;0;0
273.977;-232.674;0;0
275.513;-232.674;0;0
277.048;-232.674;0;0
278.584;-232.674;0;0
280.119;-232.674;0;0
281.655;-232.674;0;0
283.19;-232.674;0;0
284.726;-232.674;0;0
286.261;-232.674;0;0
287.797;-232.674;0;0
289.332;-232.674;0;0
290.868;-232.674;0;0
292.403;-232.674;0;0
293.939;-232.674;0;0
295.474;-232.674;0;0
297.01;-232.674;0;0
298.545;-232.674;0;0
300.081;-232.674;0;0
301.616;-232.674;0;0
303.152;-232.674;0;0
304.687;-232.674;0;0
306.223;-232.674;0;0
307.758;-232.674;0;0
309.294;-232.674;0;0
310.829;-232.674;0;0
312.365;-232.674;0;0
313.9;-232.674;0;0
315.436;-232.674;0;0
316.971;-232.674;0;0
318.507;-232.674;0;0
320.042;-232.674;0;0
321.578;-232.674;0;0
323.113;-232.674;0;0
324.649;-232.674;0;0
326.184;-232.674;0;0
327.72;-232.674;0;0
329.255;-232.674;0;0
330.791;-232.674;0;0
332.326;-232.674;0;0
333.862;-232.674;0;0
335.397;-232.674;0;0
336.933;-232.674;0;0
338.468;-232.674;0;0
340.004;-232.674;0;0
341.539;-232.674;0;0
343.075;-232.674;0;0
344.61;-232.674;0;0
346.146;-232.674;0;0
347.681;-232.674;0;0
-258.841;-234.21;0;0
-257.305;-234.21;0;0
-255.77;-234.21;0;0
-254.234;-234.21;0;0
-252.699;-234.21;0;0
-251.163;-234.21;0;0
-249.628;-234.21;0;0
-248.092;-234.21;0;0
-246.557;-234.21;0;0
-245.021;-234.21;0;0
-243.486;-234.21;0;0
-241.95;-234.21;0;0
-240.415;-234.21;0;0
-238.879;-234.21;0;0
-237.344;-234.21;0;0
-235.808;-234.21;0;0
-234.273;-234.21;0;0
-232.737;-234.21;0;0
-231.202;-234.21;0;0
-229.666;-234.21;0;0
-228.131;-234.21;0;0
-226.595;-234.21;0;0
-225.06;-234.21;0;0
-223.524;-234.21;0;0
-221.989;-234.21;0;0
-220.453;-234.21;0;0
-218.918;-234.21;0;0
-217.382;-234.21;0;0
-215.847;-234.21;0;0
-214.311;-234.21;0;0
-212.776;-234.21;0;0
-211.24;-234.21;0;0
-209.705;-234.21;0;0
-208.169;-234.21;0;0
-206.634;-234.21;0;0
-205.098;-234.21;0;0
-203.563;-234.21;0;0
-202.027;-234.21;0;0
-200.492;-234.21;0;0
-198.956;-234.21;0;0
-197.421;-234.21;0;0
-195.885;-234.21;0;0
-194.35;-234.21;0;0
-192.814;-234.21;0;0
-191.279;-234.21;0;0
-189.743;-234.21;0;0
-188.208;-234.21;0;0
-186.672;-234.21;0;0
-185.137;-234.21;0;0
-183.601;-234.21;0;0
-182.066;-234.21;0;0
-180.53;-234.21;0;0
-178.995;-234.21;0;0
-177.459;-234.21;0;0
-175.924;-234.21;0;0
-174.388;-234.21;0;0
-172.853;-234.21;0;0
-171.317;-234.21;0;0
-169.782;-234.21;0;0
-168.246;-234.21;0;0
-166.711;-234.21;0;0
-165.175;-234.21;0;0
-163.64;-234.21;0;0
-162.104;-234.21;0;0
-160.569;-234.21;0;0
-159.033;-234.21;0;0
-157.498;-234.21;0;0
-155.962;-234.21;0;0
-154.427;-234.21;0;0
-152.891;-234.21;0;0
-151.356;-234.21;0;0
-149.821;-234.21;0;0
-148.285;-234.21;0;0
-146.75;-234.21;0;0
-145.214;-234.21;0;0
-143.679;-234.21;0;0
-142.143;-234.21;0;0
-140.608;-234.21;0;0
-139.072;-234.21;0;0
-137.537;-234.21;0;0
-136.001;-234.21;0;0
-134.466;-234.21;0;0
-132.93;-234.21;0;0
-131.395;-234.21;0;0
-129.859;-234.21;0;0
-128.324;-234.21;0;0
-126.788;-234.21;0;0
-125.253;-234.21;0;0
-123.717;-234.21;0;0
-122.182;-234.21;0;0
-120.646;-234.21;0;0
-119.111;-234.21;0;0
-117.575;-234.21;0;0
-116.04;-234.21;0;0
-114.504;-234.21;0;0
-112.969;-234.21;0;0
-111.433;-234.21;0;0
-109.898;-234.21;0;0
-108.362;-234.21;0;0
-106.827;-234.21;0;0
-105.291;-234.21;0;0
-103.756;-234.21;0;0
-102.22;-234.21;0;0
-100.685;-234.21;0;0
-99.149;-234.21;0;0
-97.6135;-234.21;0;0
-96.078;-234.21;0;0
-94.5425;-234.21;0;0
-93.007;-234.21;0;0
-91.4715;-234.21;0;0
-89.936;-234.21;0;0
-88.4005;-234.21;0;0
-86.865;-234.21;0;0
-85.3295;-234.21;0;0
-83.794;-234.21;0;0
-82.2585;-234.21;0;0
-80.723;-234.21;0;0
-79.1875;-234.21;0;0
-77.652;-234.21;0;0
-76.1165;-234.21;0;0
-74.581;-234.21;0;0
-73.0456;-234.21;0;0
-71.5101;-234.21;0;0
-69.9746;-234.21;0;0
-68.4391;-234.21;0;0
-66.9036;-234.21;0;0
-65.3681;-234.21;0;0
-63.8326;-234.21;0;0
-62.2971;-234.21;0;0
-60.7616;-234.21;0;0
-59.2261;-234.21;0;0
-57.6906;-234.21;0;0
-56.1551;-234.21;0;0
-54.6196;-234.21;0;0
-53.0841;-234.21;0;0
-51.5486;-234.21;0;0
-50.0131;-234.21;0;0
-48.4776;-234.21;0;0
-46.9421;-234.21;0;0
-45.4066;-234.21;0;0
-43.8711;-234.21;0;0
-42.3356;-234.21;0;0
-40.8001;-234.21;0;0
-39.2646;-234.21;0;0
-37.7291;-234.21;0;0
-36.1936;-234.21;0;0
-34.6581;-234.21;0;0
-33.1226;-234.21;0;0
-31.5871;-234.21;0;0
-30.0516;-234.21;0;0
-28.5161;-234.21;0;0
-26.9806;-234.21;0;0
-25.4451;-234.21;0;0
-23.9096;-234.21;0;0
-22.3741;-234.21;0;0
-20.8386;-234.21;0;0
-19.3031;-234.21;0;0
-17.7676;-234.21;0;0
-16.2321;-234.21;0;0
-14.6966;-234.21;0;0
-13.1611;-234.21;0;0
-11.6256;-234.21;0;0
-10.0901;-234.21;0;0
-8.55459;-234.21;0;0
-7.01909;-234.21;0;0
-5.48359;-234.21;0;0
-3.9481;-234.21;0;0
-2.4126;-234.21;0;0
-0.877097;-234.21;0;0
0.658402;-234.21;0;0
2.1939;-234.21;0;0
3.7294;-234.21;0;0
5.2649;-234.21;0;0
6.8004;-234.21;0;0
8.3359;-234.21;0;0
9.8714;-234.21;0;0
11.4069;-234.21;0;0
12.9424;-234.21;0;0
14.4779;-234.21;0;0
16.0134;-234.21;0;0
17.5489;-234.21;0;0
19.0844;-234.21;0;0
20.6199;-234.21;0;0
22.1554;-234.21;0;0
23.6909;-234.21;0;0
25.2264;-234.21;0;0
26.7619;-234.21;0;0
28.2974;-234.21;0;0
29.8329;-234.21;0;0
31.3684;-234.21;0;0
32.9039;-234.21;0;0
34.4394;-234.21;0;0
35.9749;-234.21;0;0
37.5104;-234.21;0;0
39.0459;-234.21;0;0
40.5814;-234.21;0;0
42.1169;-234.21;0;0
43.6524;-234.21;0;0
45.1879;-234.21;0;0
46.7234;-234.21;0;0
48.2589;-234.21;0;0
49.7944;-234.21;0;0
51.3299;-234.21;0;0
52.8654;-234.21;0;0
54.4009;-234.21;0;0
55.9364;-234.21;0;0
57.4719;-234.21;0;0
59.0074;-234.21;0;0
60.5429;-234.21;0;0
62.0784;-234.21;0;0
63.6139;-234.21;0;0
65.1494;-234.21;0;0
66.6849;-234.21;0;0
68.2204;-234.21;0;0
69.7559;-234.21;0;0
71.2914;-234.21;0;0
72.8269;-234.21;0;0
74.3624;-234.21;0;0
75.8979;-234.21;0;0
77.4334;-234.21;0;0
78.9689;-234.21;0;0
80.5043;-234.21;0;0
82.0398;-234.21;0;0
83.5753;-234.21;0;0
85.1108;-234.21;0;0
86.6463;-234.21;0;0
88.1818;-234.21;0;0
89.7173;-234.21;0;0
91.2528;-234.21;0;0
92.7883;-234.21;0;0
94.3238;-234.21;0;0
95.8593;-234.21;0;0
97.3948;-234.21;0;0
98.9303;-234.21;0;0
100.466;-234.21;0;0
102.001;-234.21;0;0
103.537;-234.21;0;0
105.072;-234.21;0;0
106.608;-234.21;0;0
108.143;-234.21;0;0
109.679;-234.21;0;0
111.214;-234.21;0;0
112.75;-234.21;0;0
114.285;-234.21;0;0
115.821;-234.21;0;0
117.356;-234.21;0;0
118.892;-234.21;0;0
120.427;-234.21;0;0
121.963;-234.21;0;0
123.498;-234.21;0;0
125.034;-234.21;0;0
126.569;-234.21;0;0
128.105;-234.21;0;0
129.64;-234.21;0;0
131.176;-234.21;0;0
132.711;-234.21;0;0
134.247;-234.21;0;0
135.782;-234.21;0;0
137.318;-234.21;0;0
138.853;-234.21;0;0
140.389;-234.21;0;0
141.924;-234.21;0;0
143.46;-234.21;0;0
144.995;-234.21;0;0
146.531;-234.21;0;0
148.066;-234.21;0;0
149.602;-234.21;0;0
151.137;-234.21;0;0
152.673;-234.21;0;0
154.208;-234.21;0;0
155.744;-234.21;0;0
157.279;-234.21;0;0
158.815;-234.21;0;0
160.35;-234.21;0;0
161.886;-234.21;0;0
163.421;-234.21;0;0
164.957;-234.21;0;0
166.492;-234.21;0;0
168.028;-234.21;0;0
169.563;-234.21;0;0
171.099;-234.21;0;0
172.634;-234.21;0;0
174.17;-234.21;0;0
175.705;-234.21;0;0
177.241;-234.21;0;0
178.776;-234.21;0;0
180.312;-234.21;0;0
181.847;-234.21;0;0
183.383;-234.21;0;0
184.918;-234.21;0;0
186.454;-234.21;0;0
187.989;-234.21;0;0
189.525;-234.21;0;0
191.06;-234.21;0;0
192.596;-234.21;0;0
194.131;-234.21;0;0
195.667;-234.21;0;0
197.202;-234.21;0;0
198.738;-234.21;0;0
200.273;-234.21;0;0
201.809;-234.21;0;0
203.344;-234.21;0;0
204.88;-234.21;0;0
206.415;-234.21;0;0
207.951;-234.21;0;0
209.486;-234.21;0;0
211.022;-234.21;0;0
212.557;-234.21;0;0
214.093;-234.21;0;0
215.628;-234.21;0;0
217.164;-234.21;0;0
218.699;-234.21;0;0
220.235;-234.21;0;0
221.77;-234.21;0;0
223.306;-234.21;0;0
224.841;-234.21;0;0
226.377;-234.21;0;0
227.912;-234.21;0;0
229.448;-234.21;0;0
230.983;-234.21;0;0
232.519;-234.21;0;0
234.054;-234.21;0;0
235.59;-234.21;0;0
237.125;-234.21;0;0
238.661;-234.21;0;0
240.196;-234.21;0;0
241.732;-234.21;0;0
243.267;-234.21;0;0
244.803;-234.21;0;0
246.338;-234.21;0;0
247.874;-234.21;0;0
249.409;-234.21;0;0
250.945;-234.21;0;0
252.48;-234.21;0;0
254.016;-234.21;0;0
255.551;-234.21;0;0
257.087;-234.21;0;0
258.622;-234.21;0;0
260.158;-234.21;0;0
261.693;-234.21;0;0
263.229;-234.21;0;0
264.764;-234.21;0;0
266.3;-234.21;0;0
267.835;-234.21;0;0
269.371;-234.21;0;0
270.906;-234.21;0;0
272.442;-234.21;0;0
273.977;-234.21;0;0
275.513;-234.21;0;0
277.048;-234.21;0;0
278.584;-234.21;0;0
280.119;-234.21;0;0
281.655;-234.21;0;0
283.19;-234.21;0;0
284.726;-234.21;0;0
286.261;-234.21;0;0
287.797;-234.21;0;0
289.332;-234.21;0;0
290.868;-234.21;0;0
292.403;-234.21;0;0
293.939;-234.21;0;0
295.474;-234.21;0;0
297.01;-234.21;0;0
298.545;-234.21;0;0
300.081;-234.21;0;0
301.616;-234.21;0;0
303.152;-234.21;0;0
304.687;-234.21;0;0
306.223;-234.21;0;0
307.758;-234.21;0;0
309.294;-234.21;0;0
310.829;-234.21;0;0
312.365;-234.21;0;0
313.9;-234.21;0;0
315.436;-234.21;0;0
316.971;-234.21;0;0
318.507;-234.21;0;0
320.042;-234.21;0;0
321.578;-234.21;0;0
323.113;-234.21;0;0
324.649;-234.21;0;0
326.184;-234.21;0;0
327.72;-234.21;0;0
329.255;-234.21;0;0
330.791;-234.21;0;0
332.326;-234.21;0;0
333.862;-234.21;0;0
335.397;-234.21;0;0
336.933;-234.21;0;0
338.468;-234.21;0;0
340.004;-234.21;0;0
341.539;-234.21;0;0
343.075;-234.21;0;0
344.61;-234.21;0;0
346.146;-234.21;0;0
347.681;-234.21;0;0
-258.841;-235.745;0;0
-257.305;-235.745;0;0
-255.77;-235.745;0;0
-254.234;-235.745;0;0
-252.699;-235.745;0;0
-251.163;-235.745;0;0
-249.628;-235.745;0;0
-248.092;-235.745;0;0
-246.557;-235.745;0;0
-245.021;-235.745;0;0
-243.486;-235.745;0;0
-241.95;-235.745;0;0
-240.415;-235.745;0;0
-238.879;-235.745;0;0
-237.344;-235.745;0;0
-235.808;-235.745;0;0
-234.273;-235.745;0;0
-232.737;-235.745;0;0
-231.202;-235.745;0;0
-229.666;-235.745;0;0
-228.131;-235.745;0;0
-226.595;-235.745;0;0
-225.06;-235.745;0;0
-223.524;-235.745;0;0
-221.989;-235.745;0;0
-220.453;-235.745;0;0
-218.918;-235.745;0;0
-217.382;-235.745;0;0
-215.847;-235.745;0;0
-214.311;-235.745;0;0
-212.776;-235.745;0;0
-211.24;-235.745;0;0
-209.705;-235.745;0;0
-208.169;-235.745;0;0
-206.634;-235.745;0;0
-205.098;-235.745;0;0
-203.563;-235.745;0;0
-202.027;-235.745;0;0
-200.492;-235.745;0;0
-198.956;-235.745;0;0
-197.421;-235.745;0;0
-195.885;-235.745;0;0
-194.35;-235.745;0;0
-192.814;-235.745;0;0
-191.279;-235.745;0;0
-189.743;-235.745;0;0
-188.208;-235.745;0;0
-186.672;-235.745;0;0
-185.137;-235.745;0;0
-183.601;-235.745;0;0
-182.066;-235.745;0;0
-180.53;-235.745;0;0
-178.995;-235.745;0;0
-177.459;-235.745;0;0
-175.924;-235.745;0;0
-174.388;-235.745;0;0
-172.853;-235.745;0;0
-171.317;-235.745;0;0
-169.782;-235.745;0;0
-168.246;-235.745;0;0
-166.711;-235.745;0;0
-165.175;-235.745;0;0
-163.64;-235.745;0;0
-162.104;-235.745;0;0
-160.569;-235.745;0;0
-159.033;-235.745;0;0
-157.498;-235.745;0;0
-155.962;-235.745;0;0
-154.427;-235.745;0;0
-152.891;-235.745;0;0
-151.356;-235.745;0;0
-149.821;-235.745;0;0
-148.285;-235.745;0;0
-146.75;-235.745;0;0
-145.214;-235.745;0;0
-143.679;-235.745;0;0
-142.143;-235.745;0;0
-140.608;-235.745;0;0
-139.072;-235.745;0;0
-137.537;-235.745;0;0
-136.001;-235.745;0;0
-134.466;-235.745;0;0
-132.93;-235.745;0;0
-131.395;-235.745;0;0
-129.859;-235.745;0;0
-128.324;-235.745;0;0
-126.788;-235.745;0;0
-125.253;-235.745;0;0
-123.717;-235.745;0;0
-122.182;-235.745;0;0
-120.646;-235.745;0;0
-119.111;-235.745;0;0
-117.575;-235.745;0;0
-116.04;-235.745;0;0
-114.504;-235.745;0;0
-112.969;-235.745;0;0
-111.433;-235.745;0;0
-109.898;-235.745;0;0
-108.362;-235.745;0;0
-106.827;-235.745;0;0
-105.291;-235.745;0;0
-103.756;-235.745;0;0
-102.22;-235.745;0;0
-100.685;-235.745;0;0
-99.149;-235.745;0;0
-97.6135;-235.745;0;0
-96.078;-235.745;0;0
-94.5425;-235.745;0;0
-93.007;-235.745;0;0
-91.4715;-235.745;0;0
-89.936;-235.745;0;0
-88.4005;-235.745;0;0
-86.865;-235.745;0;0
-85.3295;-235.745;0;0
-83.794;-235.745;0;0
-82.2585;-235.745;0;0
-80.723;-235.745;0;0
-79.1875;-235.745;0;0
-77.652;-235.745;0;0
-76.1165;-235.745;0;0
-74.581;-235.745;0;0
-73.0456;-235.745;0;0
-71.5101;-235.745;0;0
-69.9746;-235.745;0;0
-68.4391;-235.745;0;0
-66.9036;-235.745;0;0
-65.3681;-235.745;0;0
-63.8326;-235.745;0;0
-62.2971;-235.745;0;0
-60.7616;-235.745;0;0
-59.2261;-235.745;0;0
-57.6906;-235.745;0;0
-56.1551;-235.745;0;0
-54.6196;-235.745;0;0
-53.0841;-235.745;0;0
-51.5486;-235.745;0;0
-50.0131;-235.745;0;0
-48.4776;-235.745;0;0
-46.9421;-235.745;0;0
-45.4066;-235.745;0;0
-43.8711;-235.745;0;0
-42.3356;-235.745;0;0
-40.8001;-235.745;0;0
-39.2646;-235.745;0;0
-37.7291;-235.745;0;0
-36.1936;-235.745;0;0
-34.6581;-235.745;0;0
-33.1226;-235.745;0;0
-31.5871;-235.745;0;0
-30.0516;-235.745;0;0
-28.5161;-235.745;0;0
-26.9806;-235.745;0;0
-25.4451;-235.745;0;0
-23.9096;-235.745;0;0
-22.3741;-235.745;0;0
-20.8386;-235.745;0;0
-19.3031;-235.745;0;0
-17.7676;-235.745;0;0
-16.2321;-235.745;0;0
-14.6966;-235.745;0;0
-13.1611;-235.745;0;0
-11.6256;-235.745;0;0
-10.0901;-235.745;0;0
-8.55459;-235.745;0;0
-7.01909;-235.745;0;0
-5.48359;-235.745;0;0
-3.9481;-235.745;0;0
-2.4126;-235.745;0;0
-0.877097;-235.745;0;0
0.658402;-235.745;0;0
2.1939;-235.745;0;0
3.7294;-235.745;0;0
5.2649;-235.745;0;0
6.8004;-235.745;0;0
8.3359;-235.745;0;0
9.8714;-235.745;0;0
11.4069;-235.745;0;0
12.9424;-235.745;0;0
14.4779;-235.745;0;0
16.0134;-235.745;0;0
17.5489;-235.745;0;0
19.0844;-235.745;0;0
20.6199;-235.745;0;0
22.1554;-235.745;0;0
23.6909;-235.745;0;0
25.2264;-235.745;0;0
26.7619;-235.745;0;0
28.2974;-235.745;0;0
29.8329;-235.745;0;0
31.3684;-235.745;0;0
32.9039;-235.745;0;0
34.4394;-235.745;0;0
35.9749;-235.745;0;0
37.5104;-235.745;0;0
39.0459;-235.745;0;0
40.5814;-235.745;0;0
42.1169;-235.745;0;0
43.6524;-235.745;0;0
45.1879;-235.745;0;0
46.7234;-235.745;0;0
48.2589;-235.745;0;0
49.7944;-235.745;0;0
51.3299;-235.745;0;0
52.8654;-235.745;0;0
54.4009;-235.745;0;0
55.9364;-235.745;0;0
57.4719;-235.745;0;0
59.0074;-235.745;0;0
